type;niveau;categorie;allemand;francais;anglais;exemple_de;exemple_fr;exemple_en
nom (chapitre VHS);B1;Kapitel 1 (VHS);das Dach;toit;roof;Das Dach muss dringend repariert werden.;Le toit doit être réparé de toute urgence.;The roof urgently needs to be repaired.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Einrichtung;aménagement, mobilier;furnishing;Die Einrichtung der Wohnung ist sehr modern.;L'aménagement de l'appartement est très moderne.;The furnishing of the apartment is very modern.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Hausordnung;règlement intérieur;house rules;Laut Hausordnung ist Grillen auf dem Balkon verboten.;Selon le règlement intérieur, griller sur le balcon est interdit.;According to the house rules, grilling on the balcony is forbidden.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Gaststätte;restaurant, auberge;restaurant, inn;Am Wochenende essen wir gern in der Gaststätte um die Ecke.;Le week-end, nous aimons manger au restaurant du coin.;On weekends we like to eat at the restaurant around the corner.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Innenstadt;centre-ville;city center;Die Innenstadt ist an Samstagen sehr voll.;Le centre-ville est très fréquenté le samedi.;The city center is very crowded on Saturdays.
nom (chapitre VHS);B1;Kapitel 1 (VHS);der Lärm;bruit;noise;Der Lärm von der Baustelle stört die ganze Nachbarschaft.;Le bruit du chantier dérange tout le voisinage.;The noise from the construction site bothers the whole neighborhood.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Miete;loyer;rent;Die Miete für die Wohnung steigt jedes Jahr.;Le loyer de l'appartement augmente chaque année.;The rent for the apartment increases every year.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Mülltonne;poubelle;trash bin;Die Mülltonne steht direkt vor dem Haus.;La poubelle se trouve juste devant la maison.;The trash bin is right in front of the house.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Nähe;proximité;vicinity;Wir wohnen in der Nähe vom Bahnhof.;Nous habitons à proximité de la gare.;We live near the train station.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Neuigkeit;nouvelle;news, piece of news;Hast du schon die Neuigkeit von unseren Nachbarn gehört?;As-tu déjà entendu la nouvelle à propos de nos voisins ?;Have you already heard the news about our neighbors?
nom (chapitre VHS);B1;Kapitel 1 (VHS);der Rasen;pelouse, gazon;lawn;Er mäht jeden Samstag den Rasen.;Il tond la pelouse tous les samedis.;He mows the lawn every Saturday.
nom (chapitre VHS);B1;Kapitel 1 (VHS);das Recht;droit;right;Jeder Mieter hat das Recht auf Ruhe in der Nacht.;Chaque locataire a le droit au calme pendant la nuit.;Every tenant has the right to quiet at night.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Reinigung;nettoyage;cleaning;Die Reinigung des Treppenhauses ist Aufgabe aller Mieter.;Le nettoyage de la cage d'escalier est la tâche de tous les locataires.;Cleaning the stairwell is the responsibility of all tenants.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Rente;retraite (pension);pension;Meine Großmutter bekommt seit zehn Jahren Rente.;Ma grand-mère touche sa retraite depuis dix ans.;My grandmother has been receiving her pension for ten years.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Rücksicht;égards, considération;consideration;Bitte nimm Rücksicht auf die anderen Mieter.;S'il te plaît, aie des égards pour les autres locataires.;Please be considerate of the other tenants.
nom (chapitre VHS);B1;Kapitel 1 (VHS);der Schmutz;saleté;dirt;Der Schmutz auf der Treppe kommt von den Baustellenschuhen.;La saleté dans l'escalier vient des chaussures de chantier.;The dirt on the stairs comes from the construction shoes.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Sicherheit;sécurité;safety, security;Die neue Haustür bietet mehr Sicherheit.;La nouvelle porte d'entrée offre plus de sécurité.;The new front door offers more security.
nom (chapitre VHS);B1;Kapitel 1 (VHS);der Staub;poussière;dust;Auf dem Regal hat sich viel Staub gesammelt.;Beaucoup de poussière s'est accumulée sur l'étagère.;A lot of dust has gathered on the shelf.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Störung;dérangement, perturbation;disturbance;Entschuldigen Sie die Störung, ich habe nur eine kurze Frage.;Excusez le dérangement, j'ai juste une petite question.;Sorry for the disturbance, I just have a quick question.
nom (chapitre VHS);B1;Kapitel 1 (VHS);das Treppenhaus;cage d'escalier;stairwell;Im Treppenhaus riecht es nach frischer Farbe.;Ça sent la peinture fraîche dans la cage d'escalier.;The stairwell smells like fresh paint.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Vorschrift;règlement, consigne;regulation;Man muss sich an die Vorschriften des Vermieters halten.;Il faut respecter les consignes du propriétaire.;One must follow the landlord's regulations.
nom (chapitre VHS);B1;Kapitel 1 (VHS);die Wirtschaft;économie;economy;Die Wirtschaft des Landes wächst langsam.;L'économie du pays croît lentement.;The country's economy is growing slowly.
nom (chapitre VHS);B1;Kapitel 2 (VHS);die Mahnung;rappel (de paiement);reminder (payment notice);Ich habe schon die zweite Mahnung von der Firma bekommen.;J'ai déjà reçu le deuxième rappel de paiement de l'entreprise.;I've already received the second payment reminder from the company.
nom (chapitre VHS);B1;Kapitel 2 (VHS);das Material;matériau;material;Das Material der Jacke ist sehr robust.;Le matériau de la veste est très robuste.;The material of the jacket is very sturdy.
nom (chapitre VHS);B1;Kapitel 2 (VHS);das Mehl;farine;flour;Für den Kuchen brauchst du dreihundert Gramm Mehl.;Pour le gâteau, il te faut trois cents grammes de farine.;For the cake you need three hundred grams of flour.
nom (chapitre VHS);B1;Kapitel 2 (VHS);die Metzgerei;boucherie;butcher's shop;Ich kaufe das Fleisch immer in der Metzgerei um die Ecke.;J'achète toujours la viande à la boucherie du coin.;I always buy the meat at the butcher's shop around the corner.
nom (chapitre VHS);B1;Kapitel 2 (VHS);der Ozean;océan;ocean;Der Pazifik ist der größte Ozean der Welt.;Le Pacifique est le plus grand océan du monde.;The Pacific is the largest ocean in the world.
nom (chapitre VHS);B1;Kapitel 2 (VHS);die Reklamation;réclamation;complaint;Ich möchte eine Reklamation zu meiner letzten Bestellung machen.;Je voudrais faire une réclamation concernant ma dernière commande.;I would like to file a complaint about my last order.
nom (chapitre VHS);B1;Kapitel 2 (VHS);der Rest;reste;rest, remainder;Den Rest der Suppe stelle ich in den Kühlschrank.;Je mets le reste de la soupe au réfrigérateur.;I'm putting the rest of the soup in the fridge.
nom (chapitre VHS);B1;Kapitel 2 (VHS);die Saison;saison;season;Erdbeeren schmecken am besten in der Saison.;Les fraises sont meilleures en saison.;Strawberries taste best in season.
nom (chapitre VHS);B1;Kapitel 2 (VHS);das Sonderangebot;offre spéciale;special offer;Diese Woche gibt es ein Sonderangebot für Kaffee.;Cette semaine, il y a une offre spéciale sur le café.;This week there's a special offer on coffee.
nom (chapitre VHS);B1;Kapitel 2 (VHS);die Tankstelle;station-service;gas station;Wir müssen an der nächsten Tankstelle tanken.;Nous devons faire le plein à la prochaine station-service.;We need to refuel at the next gas station.
nom (chapitre VHS);B1;Kapitel 2 (VHS);der Transport;transport;transport;Der Transport der Möbel dauert zwei Tage.;Le transport des meubles dure deux jours.;The transport of the furniture takes two days.
nom (chapitre VHS);B1;Kapitel 2 (VHS);die Umwelt;environnement;environment;Wir sollten mehr für die Umwelt tun.;Nous devrions faire plus pour l'environnement.;We should do more for the environment.
nom (chapitre VHS);B1;Kapitel 2 (VHS);die Ursache;cause;cause;Die Ursache des Problems ist noch unklar.;La cause du problème est encore incertaine.;The cause of the problem is still unclear.
nom (chapitre VHS);B1;Kapitel 2 (VHS);die Ware;marchandise;goods, merchandise;Die Ware wird morgen geliefert.;La marchandise sera livrée demain.;The goods will be delivered tomorrow.
nom (chapitre VHS);B1;Kapitel 2 (VHS);der Wert;valeur;value;Der Wert des Hauses ist in den letzten Jahren gestiegen.;La valeur de la maison a augmenté ces dernières années.;The value of the house has increased in recent years.
nom (chapitre VHS);B1;Kapitel 2 (VHS);die Zutat;ingrédient;ingredient;Für dieses Rezept brauchst du nur fünf Zutaten.;Pour cette recette, il te faut seulement cinq ingrédients.;For this recipe you only need five ingredients.
nom (chapitre VHS);B1;Kapitel 2 (VHS);die Ausgabe;dépense;expense;Die Ausgaben für Lebensmittel sind gestiegen.;Les dépenses alimentaires ont augmenté.;Grocery expenses have increased.
nom (chapitre VHS);B1;Kapitel 2 (VHS);der Betrag;montant;amount;Der Betrag wurde bereits überwiesen.;Le montant a déjà été viré.;The amount has already been transferred.
nom (chapitre VHS);B1;Kapitel 2 (VHS);die Ecke;coin;corner;Der Laden ist gleich um die Ecke.;Le magasin est juste au coin de la rue.;The shop is just around the corner.
nom (chapitre VHS);B1;Kapitel 2 (VHS);der Empfang;réception (accueil);reception, front desk;Bitte melden Sie sich am Empfang.;Veuillez vous présenter à la réception.;Please check in at the front desk.
nom (chapitre VHS);B1;Kapitel 2 (VHS);die Entfernung;distance;distance;Die Entfernung zur Stadt beträgt zehn Kilometer.;La distance jusqu'à la ville est de dix kilomètres.;The distance to the city is ten kilometers.
nom (chapitre VHS);B1;Kapitel 2 (VHS);das Feld;champ;field;Auf dem Feld wächst Weizen.;Du blé pousse dans le champ.;Wheat grows in the field.
nom (chapitre VHS);B1;Kapitel 2 (VHS);die Freude;joie;joy;Es war mir eine große Freude, dich zu sehen.;Ça m'a fait une grande joie de te voir.;It was a great joy for me to see you.
nom (chapitre VHS);B1;Kapitel 2 (VHS);der Genuss;plaisir (savourer);enjoyment, pleasure;Der Kaffee am Morgen ist für sie ein echter Genuss.;Le café du matin est un vrai plaisir pour elle.;Morning coffee is a real pleasure for her.
nom (chapitre VHS);B1;Kapitel 2 (VHS);der Geschmack;goût;taste;Dieser Kuchen hat einen besonderen Geschmack.;Ce gâteau a un goût particulier.;This cake has a special taste.
nom (chapitre VHS);B1;Kapitel 2 (VHS);das Gewicht;poids;weight;Das Gewicht des Pakets darf zwei Kilo nicht überschreiten.;Le poids du colis ne doit pas dépasser deux kilos.;The package's weight must not exceed two kilos.
nom (chapitre VHS);B1;Kapitel 2 (VHS);der Händler;commerçant, marchand;dealer, merchant;Der Händler verkauft frisches Obst auf dem Markt.;Le commerçant vend des fruits frais au marché.;The merchant sells fresh fruit at the market.
nom (chapitre VHS);B1;Kapitel 2 (VHS);der Kunde;client;customer;Der Kunde möchte die Ware zurückgeben.;Le client souhaite retourner la marchandise.;The customer wants to return the goods.
nom (chapitre VHS);B1;Kapitel 2 (VHS);die Kundennummer;numéro de client;customer number;Bitte geben Sie Ihre Kundennummer an.;Veuillez indiquer votre numéro de client.;Please provide your customer number.
nom (chapitre VHS);B1;Kapitel 2 (VHS);der Kundenservice;service client;customer service;Der Kundenservice ist rund um die Uhr erreichbar.;Le service client est joignable vingt-quatre heures sur vingt-quatre.;Customer service is reachable around the clock.
nom (chapitre VHS);B1;Kapitel 2 (VHS);die Lieferung;livraison;delivery;Die Lieferung kommt morgen Vormittag an.;La livraison arrive demain matin.;The delivery arrives tomorrow morning.
nom (chapitre VHS);B1;Kapitel 2 (VHS);das Loch;trou;hole;In der Straße ist ein tiefes Loch.;Il y a un trou profond dans la rue.;There is a deep hole in the street.
nom (chapitre VHS);B1;Kapitel 3 (VHS);der Anspruch;droit, prétention;claim, entitlement;Sie hat Anspruch auf eine Rückerstattung.;Elle a droit à un remboursement.;She is entitled to a refund.
nom (chapitre VHS);B1;Kapitel 3 (VHS);das Bargeld;argent liquide;cash;Ich zahle lieber mit Bargeld als mit Karte.;Je préfère payer en liquide plutôt qu'avec une carte.;I prefer to pay with cash rather than card.
nom (chapitre VHS);B1;Kapitel 3 (VHS);die Broschüre;brochure;brochure;In der Bank liegen viele Broschüren über Kredite aus.;Il y a beaucoup de brochures sur les crédits à la banque.;There are many brochures about loans at the bank.
nom (chapitre VHS);B1;Kapitel 3 (VHS);der Dauerauftrag;virement automatique;standing order;Die Miete zahle ich per Dauerauftrag.;Je paie le loyer par virement automatique.;I pay the rent by standing order.
nom (chapitre VHS);B1;Kapitel 3 (VHS);der Einbrecher;cambrioleur;burglar;Der Einbrecher wurde von der Polizei gefasst.;Le cambrioleur a été arrêté par la police.;The burglar was caught by the police.
nom (chapitre VHS);B1;Kapitel 3 (VHS);der Einbruch;cambriolage;burglary;Nach dem Einbruch hat sie ein neues Schloss eingebaut.;Après le cambriolage, elle a fait installer une nouvelle serrure.;After the burglary, she had a new lock installed.
nom (chapitre VHS);B1;Kapitel 3 (VHS);die Empfehlung;recommandation;recommendation;Der Bankberater gab mir eine gute Empfehlung.;Le conseiller bancaire m'a donné une bonne recommandation.;The bank advisor gave me a good recommendation.
nom (chapitre VHS);B1;Kapitel 3 (VHS);die Eröffnung;ouverture (d'un compte);opening (of an account);Die Eröffnung eines Kontos dauert nur zehn Minuten.;L'ouverture d'un compte ne prend que dix minutes.;Opening an account only takes ten minutes.
nom (chapitre VHS);B1;Kapitel 3 (VHS);die Filiale;succursale, agence;branch;Die nächste Filiale der Bank ist im Stadtzentrum.;La prochaine agence de la banque est dans le centre-ville.;The nearest branch of the bank is in the city center.
nom (chapitre VHS);B1;Kapitel 3 (VHS);die Fläche;surface;area, surface;Das Grundstück hat eine Fläche von tausend Quadratmetern.;Le terrain a une surface de mille mètres carrés.;The property has an area of one thousand square meters.
nom (chapitre VHS);B1;Kapitel 3 (VHS);der Geldautomat;distributeur automatique;ATM;Ich hebe Geld immer am Geldautomaten ab.;Je retire toujours de l'argent au distributeur automatique.;I always withdraw money at the ATM.
nom (chapitre VHS);B1;Kapitel 3 (VHS);das Girokonto;compte courant;checking account;Mein Gehalt wird auf mein Girokonto überwiesen.;Mon salaire est viré sur mon compte courant.;My salary is transferred to my checking account.
nom (chapitre VHS);B1;Kapitel 3 (VHS);die IBAN;IBAN;IBAN;Für die Überweisung brauche ich deine IBAN.;Pour le virement, j'ai besoin de ton IBAN.;For the transfer, I need your IBAN.
nom (chapitre VHS);B1;Kapitel 3 (VHS);der Internetanschluss;connexion internet;internet connection;Ohne Internetanschluss kann ich nicht online bezahlen.;Sans connexion internet, je ne peux pas payer en ligne.;Without an internet connection, I can't pay online.
